trade_date,rolling_ic_mean,rolling_icir,window,factor,return_col,method
2022-07-19,0.08516717606742615,0.6442185016995855,12,bp,future_return_20,spearman
2022-07-20,0.09657312216356397,0.7891803734793561,12,bp,future_return_20,spearman
2022-07-21,0.10800685375567291,0.9845065019632238,12,bp,future_return_20,spearman
2022-07-22,0.10692785032879505,0.9682181708189136,12,bp,future_return_20,spearman
2022-07-25,0.12829952764656852,1.0945011604655766,12,bp,future_return_20,spearman
2022-07-26,0.13287950356580536,1.1500128730442218,12,bp,future_return_20,spearman
2022-07-27,0.11550430675187556,0.8771347859379099,12,bp,future_return_20,spearman
2022-07-28,0.11160507548393074,0.847519375951801,12,bp,future_return_20,spearman
2022-07-29,0.09268778364360473,0.8316885118443933,12,bp,future_return_20,spearman
2022-08-01,0.08727424284523481,0.8147101197033927,12,bp,future_return_20,spearman
2022-08-02,0.09568398629248868,0.8901427939691647,12,bp,future_return_20,spearman
2022-08-03,0.10556636102621102,1.0793448364951592,12,bp,future_return_20,spearman
2022-08-04,0.09636936185977589,1.1144627091736885,12,bp,future_return_20,spearman
2022-08-05,0.08977030656663891,0.971315311404292,12,bp,future_return_20,spearman
2022-08-08,0.10598314346577754,1.039361211278595,12,bp,future_return_20,spearman
2022-08-09,0.10495044919885156,1.0205309029361673,12,bp,future_return_20,spearman
2022-08-10,0.08036954709641568,0.8720449104883315,12,bp,future_return_20,spearman
2022-08-11,0.07614615170880802,0.8332247100312857,12,bp,future_return_20,spearman
2022-08-12,0.10262572936926927,1.1899293453522446,12,bp,future_return_20,spearman
2022-08-15,0.10376114577281571,1.1483001654776688,12,bp,future_return_20,spearman
2022-08-16,0.10335093081411503,1.0851894156564084,12,bp,future_return_20,spearman
2022-08-17,0.0995585193417925,0.9934915048159936,12,bp,future_return_20,spearman
2022-08-18,0.09372047791053072,0.888506381454126,12,bp,future_return_20,spearman
2022-08-19,0.09743976501409124,0.8595269813574785,12,bp,future_return_20,spearman
2022-08-22,0.08870056497175142,0.7296011845798156,12,bp,future_return_20,spearman
2022-06-27,0.04410484393813097,0.3741947924434463,12,ep,future_return_20,spearman
2022-06-28,0.03030206803477157,0.26668516695521677,12,ep,future_return_20,spearman
2022-06-29,0.04679772158933038,0.4066586591588687,12,ep,future_return_20,spearman
2022-06-30,0.050476984347503945,0.4664697963154343,12,ep,future_return_20,spearman
2022-07-01,0.041867185329258136,0.39649792857908656,12,ep,future_return_20,spearman
2022-07-04,0.051650711056101445,0.49051916882434116,12,ep,future_return_20,spearman
2022-07-05,0.051060479762897105,0.5084764826667604,12,ep,future_return_20,spearman
2022-07-06,0.05054181717143652,0.5040063201136451,12,ep,future_return_20,spearman
2022-07-07,0.04084930999351672,0.4013285358347046,12,ep,future_return_20,spearman
2022-07-08,0.07457164027044551,0.8896571142041093,12,ep,future_return_20,spearman
2022-07-11,0.06415671019727703,0.7719738559373783,12,ep,future_return_20,spearman
2022-07-12,0.07773455589515608,0.8287034721370385,12,ep,future_return_20,spearman
2022-07-13,0.07989719366490694,0.84491005270387,12,ep,future_return_20,spearman
2022-07-14,0.0839492451606928,0.9404313837723166,12,ep,future_return_20,spearman
2022-07-15,0.08278688524590165,0.9382105242959767,12,ep,future_return_20,spearman
2022-07-18,0.08445864592016301,0.955742804868822,12,ep,future_return_20,spearman
2022-07-19,0.08613040659442439,1.000924954845659,12,ep,future_return_20,spearman
2022-07-20,0.07979531351301289,0.9530123043727611,12,ep,future_return_20,spearman
2022-07-21,0.10000463091599521,0.982595290414704,12,ep,future_return_20,spearman
2022-07-22,0.08357414096508292,0.6918274732320289,12,ep,future_return_20,spearman
2022-07-25,0.08918681115124573,0.7642362254760832,12,ep,future_return_20,spearman
2022-07-26,0.09175696952857276,0.7645811071313727,12,ep,future_return_20,spearman
2022-07-27,0.0908909882374734,0.7532065090906638,12,ep,future_return_20,spearman
2022-07-28,0.08012410854867094,0.7025392477496788,12,ep,future_return_20,spearman
2022-07-29,0.08831619894415117,0.7318220458210709,12,ep,future_return_20,spearman
2022-08-01,0.11305918310641848,0.8688511017632261,12,ep,future_return_20,spearman
2022-08-02,0.10513105492266372,0.8045021701590919,12,ep,future_return_20,spearman
2022-08-03,0.1278966379549875,0.8425955810135702,12,ep,future_return_20,spearman
2022-08-04,0.1328887653977957,0.900523787801668,12,ep,future_return_20,spearman
2022-08-05,0.15142169121052146,0.9878670652369487,12,ep,future_return_20,spearman
2022-08-08,0.1280077799388719,0.8414345856123684,12,ep,future_return_20,spearman
2022-08-09,0.14557284430860426,1.1115102596959683,12,ep,future_return_20,spearman
2022-08-10,0.1578679262758174,1.2423062604412773,12,ep,future_return_20,spearman
2022-08-11,0.13575067148281933,1.0178814761595998,12,ep,future_return_20,spearman
2022-08-12,0.1426738908956192,1.116238125078406,12,ep,future_return_20,spearman
2022-08-15,0.14772790421581755,1.112477810373558,12,ep,future_return_20,spearman
2022-08-16,0.14045568213392612,1.0204082115206505,12,ep,future_return_20,spearman
2022-08-17,0.12350344231422311,0.9184534364181485,12,ep,future_return_20,spearman
2022-08-18,0.1322936926924146,0.9385067624681079,12,ep,future_return_20,spearman
2022-08-19,0.09788433294962888,0.8887102922690588,12,ep,future_return_20,spearman
2022-08-22,0.10680744651292028,0.9062977602024562,12,ep,future_return_20,spearman
2022-06-27,0.01612484949523017,0.13083978713813732,12,sp,future_return_20,spearman
2022-06-28,0.032437581867979216,0.26919640235612297,12,sp,future_return_20,spearman
2022-06-29,0.04783967768824675,0.39945150440935245,12,sp,future_return_20,spearman
2022-06-30,0.04419128770337441,0.3925957062002826,12,sp,future_return_20,spearman
2022-07-01,0.047891080855793286,0.4485557776344284,12,sp,future_return_20,spearman
2022-07-04,0.04944302710348836,0.48751229245439054,12,sp,future_return_20,spearman
2022-07-05,0.051690284338242125,0.5328230407256895,12,sp,future_return_20,spearman
2022-07-06,0.06540705751597668,0.6575536345457058,12,sp,future_return_20,spearman
2022-07-07,0.04357228859868483,0.4006567360844037,12,sp,future_return_20,spearman
2022-07-08,0.04330369547096417,0.3974829300741602,12,sp,future_return_20,spearman
2022-07-11,0.05133370380661297,0.42496224110195424,12,sp,future_return_20,spearman
2022-07-12,0.06172084838381033,0.504944775604485,12,sp,future_return_20,spearman
2022-07-13,0.08391682874872652,0.8733171637618873,12,sp,future_return_20,spearman
2022-07-14,0.10272760952116329,0.8282436939229441,12,sp,future_return_20,spearman
2022-07-15,0.08732518292118181,0.6808207201922322,12,sp,future_return_20,spearman
2022-07-18,0.09996758358803375,0.781213613129545,12,sp,future_return_20,spearman
2022-07-19,0.10135685838658888,0.7928880774230705,12,sp,future_return_20,spearman
2022-07-20,0.10054181717143651,0.784768711192128,12,sp,future_return_20,spearman
2022-07-21,0.08153653792720202,0.5528836029428164,12,sp,future_return_20,spearman
2022-07-22,0.07716958414374363,0.5292689049071627,12,sp,future_return_20,spearman
2022-07-25,0.09705936834305827,0.7321098274470907,12,sp,future_return_20,spearman
2022-07-26,0.11191997777160323,0.8816362615221136,12,sp,future_return_20,spearman
2022-07-27,0.09983328702417339,0.8376890065011349,12,sp,future_return_20,spearman
2022-07-28,0.09620727979994444,0.8105396592819865,12,sp,future_return_20,spearman
2022-07-29,0.10478836713902011,0.8607422105926362,12,sp,future_return_20,spearman
2022-08-01,0.08920070389923129,0.9303992252438426,12,sp,future_return_20,spearman
2022-08-02,0.10392701676391591,1.1626157408419862,12,sp,future_return_20,spearman
2022-08-03,0.09447994813374087,1.0720084420593718,12,sp,future_return_20,spearman
2022-08-04,0.10149578586644441,1.1067551741294104,12,sp,future_return_20,spearman
2022-08-05,0.1008335648791331,1.0948457758918944,12,sp,future_return_20,spearman
2022-08-08,0.11986662961933874,2.475680319401328,12,sp,future_return_20,spearman
2022-08-09,0.11073446327683618,1.8330112237817116,12,sp,future_return_20,spearman
2022-08-10,0.10185236639807355,1.5379556256219566,12,sp,future_return_20,spearman
2022-08-11,0.0912058905251459,1.336041227958929,12,sp,future_return_20,spearman
2022-08-12,0.0987450217653052,1.3214996475953373,12,sp,future_return_20,spearman
2022-08-15,0.09947207557654907,1.2699994160287107,12,sp,future_return_20,spearman
2022-08-16,0.09030841900527926,1.1868278526026073,12,sp,future_return_20,spearman
2022-08-17,0.08156586706183817,1.0847594898046695,12,sp,future_return_20,spearman
2022-08-18,0.07331897749374827,0.9658876150605975,12,sp,future_return_20,spearman
2022-08-19,0.07617195252649546,0.9343289020066795,12,sp,future_return_20,spearman
2022-08-22,0.05852551634713347,0.7993958774503326,12,sp,future_return_20,spearman
2022-06-27,-0.06180420487172364,-3.0943152527331943,12,cfp,future_return_20,spearman
2022-06-28,-0.054022942880959005,-1.964424195985966,12,cfp,future_return_20,spearman
2022-06-29,-0.05381355932203391,-2.1130252834134673,12,cfp,future_return_20,spearman
2022-06-30,-0.053341977709857685,-2.235185579572289,12,cfp,future_return_20,spearman
2022-07-01,-0.04804667963323146,-1.713066405507872,12,cfp,future_return_20,spearman
2022-07-04,-0.04102654777842331,-1.1603667513790632,12,cfp,future_return_20,spearman
2022-07-05,-0.03434287302028342,-0.8397572071829761,12,cfp,future_return_20,spearman
2022-07-06,-0.01880151894044643,-0.39281912759218823,12,cfp,future_return_20,spearman
2022-07-07,-0.0031304992127442846,-0.05011048870389582,12,cfp,future_return_20,spearman
2022-07-08,0.011994072427526162,0.16950076405299278,12,cfp,future_return_20,spearman
2022-07-11,0.03240715013429657,0.38149614270745413,12,cfp,future_return_20,spearman
2022-07-12,0.05257478929332223,0.5683921305485896,12,cfp,future_return_20,spearman
2022-07-13,0.07170973418542188,0.7891050106498825,12,cfp,future_return_20,spearman
2022-07-14,0.0888487542835973,0.9456627758268815,12,cfp,future_return_20,spearman
2022-07-15,0.1033620450125035,1.2457843549382088,12,cfp,future_return_20,spearman
2022-07-18,0.1223117532647958,1.7526649973852442,12,cfp,future_return_20,spearman
2022-07-19,0.13565805316291565,2.314753120747139,12,cfp,future_return_20,spearman
2022-07-20,0.14684171529128465,3.0373526669475166,12,cfp,future_return_20,spearman
2022-07-21,0.16120681670834494,4.249461202794125,12,cfp,future_return_20,spearman
2022-07-22,0.17151060479762903,5.429152417529557,12,cfp,future_return_20,spearman
2022-07-25,0.1799712883208299,5.440102152886288,12,cfp,future_return_20,spearman
2022-07-26,0.1846994535519126,6.398516872814764,12,cfp,future_return_20,spearman
2022-07-27,0.1800824303047143,5.71596277413511,12,cfp,future_return_20,spearman
2022-07-28,0.17387700287116795,4.884864574865314,12,cfp,future_return_20,spearman
2022-07-29,0.17063999259053442,4.526141351928354,12,cfp,future_return_20,spearman
2022-08-01,0.16323978883023066,4.041537151975089,12,cfp,future_return_20,spearman
2022-08-02,0.16284616097064003,3.9863101695975827,12,cfp,future_return_20,spearman
2022-08-03,0.15561267018616284,3.428323055424318,12,cfp,future_return_20,spearman
2022-08-04,0.15252848013337042,3.2922135898519573,12,cfp,future_return_20,spearman
2022-08-05,0.14213207372418266,2.5135923487460925,12,cfp,future_return_20,spearman
2022-08-08,0.12250162082059834,1.7593677357384248,12,cfp,future_return_20,spearman
2022-08-09,0.09966657404834678,1.2070498580442837,12,cfp,future_return_20,spearman
2022-08-10,0.07411781050291749,0.8681315197289824,12,cfp,future_return_20,spearman
2022-08-11,0.054630915995183854,0.6476546195906069,12,cfp,future_return_20,spearman
2022-08-12,0.04247013059183108,0.5206170477805844,12,cfp,future_return_20,spearman
2022-08-15,0.035469448584202694,0.43419505346176807,12,cfp,future_return_20,spearman
2022-08-16,0.025918310641844966,0.326545489895259,12,cfp,future_return_20,spearman
2022-08-17,0.016628075700040143,0.2126169455210824,12,cfp,future_return_20,spearman
2022-08-18,0.004070575159766608,0.055557930233726904,12,cfp,future_return_20,spearman
2022-08-19,-0.008351526217600122,-0.12026170133306868,12,cfp,future_return_20,spearman
2022-08-22,-0.03020283412058905,-0.7166342276038773,12,cfp,future_return_20,spearman
2022-07-25,0.09107159396128556,1.6370452104783733,12,mom_20,future_return_20,spearman
2022-07-26,0.09753502957170644,1.820145012208277,12,mom_20,future_return_20,spearman
2022-07-27,0.08380800222283968,1.3303295844725789,12,mom_20,future_return_20,spearman
2022-07-28,0.06919205952270693,0.9419966044290183,12,mom_20,future_return_20,spearman
2022-07-29,0.05911642122811893,0.7755024200621031,12,mom_20,future_return_20,spearman
2022-08-01,0.04819015383060952,0.595753158564266,12,mom_20,future_return_20,spearman
2022-08-02,0.02709085857182551,0.2549572230996067,12,mom_20,future_return_20,spearman
2022-08-03,0.008525516347133465,0.08702398519514021,12,mom_20,future_return_20,spearman
2022-08-04,0.005075483930721498,0.05254016134127742,12,mom_20,future_return_20,spearman
2022-08-05,0.008354172455311662,0.08566646481802805,12,mom_20,future_return_20,spearman
2022-08-08,0.004760581643048997,0.050855391237921335,12,mom_20,future_return_20,spearman
2022-08-09,-0.0007502083912197827,-0.008465066118512655,12,mom_20,future_return_20,spearman
2022-08-10,-0.007756784291932946,-0.09008994830039359,12,mom_20,future_return_20,spearman
2022-08-11,-0.017611373529684175,-0.23788401778599083,12,mom_20,future_return_20,spearman
2022-08-12,-0.021112346022043163,-0.28244558483413607,12,mom_20,future_return_20,spearman
2022-08-15,-0.018692060926014803,-0.23994315958841603,12,mom_20,future_return_20,spearman
2022-08-16,-0.017404834676298973,-0.2122733585893953,12,mom_20,future_return_20,spearman
2022-08-17,-0.012552869624278349,-0.14693750189170354,12,mom_20,future_return_20,spearman
2022-08-18,0.01150319533203668,0.2353670808222305,12,mom_20,future_return_20,spearman
2022-08-19,0.020545389592347085,0.45672117802748236,12,mom_20,future_return_20,spearman
2022-08-22,0.020403815874780035,0.41406888589581786,12,mom_20,future_return_20,spearman
2022-07-04,-0.0669167361304066,-0.4202214374624146,12,rev_5,future_return_20,spearman
2022-07-05,-0.03145318143928869,-0.18179140810905606,12,rev_5,future_return_20,spearman
2022-07-06,-0.007092247846624062,-0.04067254959902957,12,rev_5,future_return_20,spearman
2022-07-07,0.01341730727671267,0.07696445092910845,12,rev_5,future_return_20,spearman
2022-07-08,0.025846068352320097,0.15293987129805747,12,rev_5,future_return_20,spearman
2022-07-11,0.027275253226906472,0.1700528970170729,12,rev_5,future_return_20,spearman
2022-07-12,0.026442530332499773,0.1728770528657397,12,rev_5,future_return_20,spearman
2022-07-13,0.04153931647679912,0.29047118752494494,12,rev_5,future_return_20,spearman
2022-07-14,0.06268870982680375,0.5316505318896373,12,rev_5,future_return_20,spearman
2022-07-15,0.07384458645920164,0.7736193960891509,12,rev_5,future_return_20,spearman
2022-07-18,0.07896637954987498,0.9178540257242831,12,rev_5,future_return_20,spearman
2022-07-19,0.08471797721589332,0.9346938842175605,12,rev_5,future_return_20,spearman
2022-07-20,0.08229137723441697,0.9240861732677293,12,rev_5,future_return_20,spearman
2022-07-21,0.06894044642030195,0.8133588800869315,12,rev_5,future_return_20,spearman
2022-07-22,0.059437806798184695,0.7483266946042414,12,rev_5,future_return_20,spearman
2022-07-25,0.04041400388996944,0.5328936261560384,12,rev_5,future_return_20,spearman
2022-07-26,0.023034176160044457,0.3054439772508081,12,rev_5,future_return_20,spearman
2022-07-27,0.015819209039548022,0.20388701676372917,12,rev_5,future_return_20,spearman
2022-07-28,0.018116143373159213,0.2321331358093807,12,rev_5,future_return_20,spearman
2022-07-29,0.017592849865703437,0.22572811641443352,12,rev_5,future_return_20,spearman
2022-08-01,0.019686023895526535,0.24968817322730852,12,rev_5,future_return_20,spearman
2022-08-02,0.03617208483838103,0.4469173956665265,12,rev_5,future_return_20,spearman
2022-08-03,0.04583217560433455,0.5945755482310194,12,rev_5,future_return_20,spearman
2022-08-04,0.04095119014541077,0.5919044100624428,12,rev_5,future_return_20,spearman
2022-08-05,0.025868296749096978,0.37242742250213273,12,rev_5,future_return_20,spearman
2022-08-08,0.01910715939612856,0.25898293195774724,12,rev_5,future_return_20,spearman
2022-08-09,0.00838658886727795,0.10725895338909246,12,rev_5,future_return_20,spearman
2022-08-10,0.02627118644067797,0.3005062253876056,12,rev_5,future_return_20,spearman
2022-08-11,0.037357599333148105,0.4540834373110112,12,rev_5,future_return_20,spearman
2022-08-12,0.05677503010095398,0.6427182219860232,12,rev_5,future_return_20,spearman
2022-08-15,0.0578595064285534,0.6250787208237417,12,rev_5,future_return_20,spearman
2022-08-16,0.06075576549041402,0.6260657549699296,12,rev_5,future_return_20,spearman
2022-08-17,0.06059090488098547,0.5886672788008404,12,rev_5,future_return_20,spearman
2022-08-18,0.05114615170880801,0.48349448157959385,12,rev_5,future_return_20,spearman
2022-08-19,0.048442027547334586,0.4250750432941539,12,rev_5,future_return_20,spearman
2022-08-22,0.03608409743447255,0.30173214035783796,12,rev_5,future_return_20,spearman
2022-07-25,-0.09107159396128556,-1.6370452104783733,12,rev_20,future_return_20,spearman
2022-07-26,-0.09753502957170644,-1.820145012208277,12,rev_20,future_return_20,spearman
2022-07-27,-0.08380800222283968,-1.3303295844725789,12,rev_20,future_return_20,spearman
2022-07-28,-0.06919205952270693,-0.9419966044290183,12,rev_20,future_return_20,spearman
2022-07-29,-0.05911642122811893,-0.7755024200621031,12,rev_20,future_return_20,spearman
2022-08-01,-0.04819015383060952,-0.595753158564266,12,rev_20,future_return_20,spearman
2022-08-02,-0.02709085857182551,-0.2549572230996067,12,rev_20,future_return_20,spearman
2022-08-03,-0.008525516347133465,-0.08702398519514021,12,rev_20,future_return_20,spearman
2022-08-04,-0.005075483930721498,-0.05254016134127742,12,rev_20,future_return_20,spearman
2022-08-05,-0.008354172455311662,-0.08566646481802805,12,rev_20,future_return_20,spearman
2022-08-08,-0.004760581643048997,-0.050855391237921335,12,rev_20,future_return_20,spearman
2022-08-09,0.0007502083912197827,0.008465066118512655,12,rev_20,future_return_20,spearman
2022-08-10,0.007756784291932946,0.09008994830039359,12,rev_20,future_return_20,spearman
2022-08-11,0.017611373529684175,0.23788401778599083,12,rev_20,future_return_20,spearman
2022-08-12,0.021112346022043163,0.28244558483413607,12,rev_20,future_return_20,spearman
2022-08-15,0.018692060926014803,0.23994315958841603,12,rev_20,future_return_20,spearman
2022-08-16,0.017404834676298973,0.2122733585893953,12,rev_20,future_return_20,spearman
2022-08-17,0.012552869624278349,0.14693750189170354,12,rev_20,future_return_20,spearman
2022-08-18,-0.01150319533203668,-0.2353670808222305,12,rev_20,future_return_20,spearman
2022-08-19,-0.020545389592347085,-0.45672117802748236,12,rev_20,future_return_20,spearman
2022-08-22,-0.020403815874780035,-0.41406888589581786,12,rev_20,future_return_20,spearman
2022-08-05,-0.12732240437158474,-2.1782853770744297,12,turnover_chg_20,future_return_20,spearman
2022-08-08,-0.1321001865597587,-2.409053563527524,12,turnover_chg_20,future_return_20,spearman
2022-08-09,-0.14531814392886916,-2.304887528769053,12,turnover_chg_20,future_return_20,spearman
2022-08-10,-0.15353647618165545,-2.4019358533387045,12,turnover_chg_20,future_return_20,spearman
2022-08-11,-0.1665351486524035,-2.2828737057994632,12,turnover_chg_20,future_return_20,spearman
2022-08-12,-0.17063830862108165,-2.419318910173323,12,turnover_chg_20,future_return_20,spearman
2022-08-15,-0.17063830862108165,-2.419318910173323,12,turnover_chg_20,future_return_20,spearman
2022-08-16,-0.16871353153653795,-2.2786306588826735,12,turnover_chg_20,future_return_20,spearman
2022-08-17,-0.16813929795313518,-2.1416457662512247,12,turnover_chg_20,future_return_20,spearman
2022-08-18,-0.17617393720477914,-2.205578727536662,12,turnover_chg_20,future_return_20,spearman
2022-08-19,-0.19765807962529278,-3.529798799404016,12,turnover_chg_20,future_return_20,spearman
2022-08-22,-0.2076132258960823,-3.8352883150696644,12,turnover_chg_20,future_return_20,spearman
2022-08-05,0.07729924979160879,0.9789896842326485,12,amount_mom_20,future_return_20,spearman
2022-08-08,0.08978684555233597,1.1323849913457387,12,amount_mom_20,future_return_20,spearman
2022-08-09,0.10069463739927759,1.264563117035028,12,amount_mom_20,future_return_20,spearman
2022-08-10,0.10804853199962955,1.3908775077520008,12,amount_mom_20,future_return_20,spearman
2022-08-11,0.11891080855793276,1.4699266474976829,12,amount_mom_20,future_return_20,spearman
2022-08-12,0.13304705852635837,1.479408033461289,12,amount_mom_20,future_return_20,spearman
2022-08-15,0.13304705852635837,1.479408033461289,12,amount_mom_20,future_return_20,spearman
2022-08-16,0.14499583217560436,1.70388577659572,12,amount_mom_20,future_return_20,spearman
2022-08-17,0.15356734895495666,1.794892058599194,12,amount_mom_20,future_return_20,spearman
2022-08-18,0.1686232286746319,2.170712338073913,12,amount_mom_20,future_return_20,spearman
2022-08-19,0.18535307426666142,2.7855214403492847,12,amount_mom_20,future_return_20,spearman
2022-08-22,0.20545521904232664,4.690154186807776,12,amount_mom_20,future_return_20,spearman
