trade_date,factor,step,non_missing,mean,std,min,q25,median,q75,max,clipped_count
2022-05-10,rev_20,standardized,60,-1.4802973661668754e-17,1.0000000000000002,-2.4034765510643483,-0.5127401779976848,-0.05688757565819281,0.4732351810726626,3.177584466617038,0
2022-05-11,rev_20,standardized,60,3.353798720221827e-17,1.0,-2.2983015098833603,-0.6089460182120112,0.15231225805280638,0.5263311550860643,3.018589161190074,0
2022-05-12,rev_20,standardized,60,-1.879283765641541e-17,1.0,-2.133808459414311,-0.46927768995091873,0.029360557762789983,0.5512541061728571,2.5456963059020934,0
2022-05-13,rev_20,standardized,60,8.326672684688674e-18,0.9999999999999999,-2.029372794474902,-0.6129961369576493,0.0792902144851155,0.6126110003896956,2.8864954617637006,0
2022-05-16,rev_20,standardized,60,4.255854927729767e-17,1.0,-1.9627388874523073,-0.8166917786569056,0.02487249738842103,0.7271730801561158,2.635192925686726,0
2022-05-17,rev_20,standardized,60,3.7007434154171884e-18,1.0,-2.001012429161699,-0.8109296334381623,0.14242535298643846,0.6737457385038241,2.466077518872373,0
2022-05-18,rev_20,standardized,60,1.8503717077085942e-18,1.0,-2.004609555832029,-0.7701147735229074,0.0954030860215152,0.7029105528371242,2.2898630574017904,0
2022-05-19,rev_20,standardized,60,-9.25185853854297e-18,1.0,-1.9269933176031782,-0.6876559664734373,0.16752258929161423,0.7387145338363048,2.2696525912636485,0
2022-05-20,rev_20,standardized,60,9.25185853854297e-18,0.9999999999999998,-2.145831647576717,-0.7060438208473778,0.07466776754179473,0.5247686977363076,2.434591930119125,0
2022-05-23,rev_20,standardized,60,-3.14563190310461e-17,1.0,-2.107616334037918,-0.8872597391574459,0.11142108303422182,0.6174054649155433,2.5192267550500547,0
2022-05-24,rev_20,standardized,60,2.0354088784794535e-17,0.9999999999999999,-1.9678435303985962,-0.7104037068607076,0.08380117150084371,0.692761529055843,2.485537611609383,0
2022-05-25,rev_20,standardized,60,3.7007434154171884e-18,1.0,-2.0949645710784015,-0.7049246526835914,0.08261388953804806,0.6560449425149275,2.3851561712755918,0
2022-05-26,rev_20,standardized,60,1.4802973661668754e-17,1.0000000000000002,-2.269079897285031,-0.7617789892263733,0.12413687442457808,0.6813485467242641,1.7704820945780848,0
2022-05-27,rev_20,standardized,60,0.0,1.0,-2.0957475675971358,-0.7594196162984423,0.07559826369090228,0.6538804168649127,2.05674085473784,0
2022-05-30,rev_20,standardized,60,1.4802973661668754e-17,1.0,-2.200193250168916,-0.6753669989075991,-0.017966341678176942,0.7315891137781027,2.2182018785227178,0
2022-05-31,rev_20,standardized,60,-1.8503717077085942e-18,1.0,-1.788382069796444,-0.8052657118751211,0.08566986183045441,0.6761144794309036,2.22608079906493,0
2022-06-01,rev_20,standardized,60,2.4054832200211726e-17,0.9999999999999999,-1.8753270730265035,-0.6369651408975536,-0.09713053592503994,0.602091359727515,2.5757789516228735,0
2022-06-02,rev_20,standardized,60,-7.401486830834377e-18,1.0,-2.2823306234269514,-0.6822219519882798,-0.0017905253547416938,0.6950378419436845,2.459411018714288,0
2022-06-03,rev_20,standardized,60,-1.850371707708594e-17,0.9999999999999999,-2.1703009067296852,-0.6929124355942713,-0.008216969679380012,0.6273242868663116,2.26208274720236,0
2022-06-06,rev_20,standardized,60,-5.551115123125783e-18,1.0,-2.393678969272073,-0.7645055930149263,-0.010399297186267743,0.7038137271238918,2.2430333699025375,0
2022-06-07,rev_20,standardized,60,-8.326672684688674e-18,1.0,-2.2472285260349305,-0.5679571078997337,-0.008790031772773916,0.7364719228213663,2.0970186933831143,0
2022-06-08,rev_20,standardized,60,-1.295260195396016e-17,0.9999999999999999,-2.2243585057232047,-0.7270895253792832,0.07627912062054533,0.8319056438858353,1.7838440758339356,0
2022-06-09,rev_20,standardized,60,-1.896631000401309e-17,1.0,-2.323204290946753,-0.8997487191429447,0.1581700075740509,0.7586206964269882,1.7125694997412926,0
2022-06-10,rev_20,standardized,60,-9.251858538542971e-19,0.9999999999999998,-2.0236724211778667,-0.8330782368540623,0.13861418988094165,0.752905927077325,1.81118324112982,0
2022-06-13,rev_20,standardized,60,1.1102230246251566e-17,1.0,-2.372270442204994,-0.8161181090526286,0.12959717728373096,0.5990416441778025,1.7741982458823773,0
2022-06-14,rev_20,standardized,60,3.7007434154171884e-18,1.0,-2.5572974128900268,-0.6933051474724023,0.09550056276226496,0.7817797531355043,1.8860011867950286,0
2022-06-15,rev_20,standardized,60,-9.25185853854297e-18,1.0000000000000002,-2.638336141880585,-0.620390344132512,-0.002024911584342086,0.6569413720453239,2.066590167032145,0
2022-06-16,rev_20,standardized,60,-5.551115123125783e-18,1.0,-2.637159192051479,-0.5635787241313475,0.14795716752783694,0.6936392509175138,1.7809782934069114,0
2022-06-17,rev_20,standardized,60,-2.0354088784794535e-17,1.0,-2.929436741651349,-0.6069016701962575,0.06867317293802698,0.5649200681169797,1.850168923709446,0
2022-06-20,rev_20,standardized,60,2.5211314517529596e-17,1.0,-2.622558640626352,-0.6451542962604695,0.024821176801524156,0.5970918065786565,1.850501155057159,0
2022-06-21,rev_20,standardized,60,-3.23815048849004e-18,1.0,-2.507901241838447,-0.5715086155610771,-0.013184056762146316,0.5371379566522486,1.9771825585495502,0
2022-06-22,rev_20,standardized,60,2.4980018054066023e-17,1.0000000000000002,-2.3946605121295215,-0.6020493064916396,-0.058304826073877665,0.6234985776291344,2.0194639936424053,0
2022-06-23,rev_20,standardized,60,-1.9660199394403815e-17,1.0000000000000002,-2.6917306956160334,-0.6819512985770484,0.06560303688761666,0.5365704501387506,1.9118276313334541,0
2022-06-24,rev_20,standardized,60,1.896631000401309e-17,1.0,-2.847428671239917,-0.6890753437706736,0.005810514178816424,0.5562541063862115,1.9113162313246284,0
2022-06-27,rev_20,standardized,60,-2.7755575615628915e-18,1.0,-2.768413813133062,-0.6344118091567703,0.010936817657714712,0.5852960678547461,1.9503195991742022,0
2022-06-28,rev_20,standardized,60,2.4980018054066023e-17,0.9999999999999999,-2.7282170274097766,-0.7886266372587794,0.12766972704240315,0.6839322823855329,2.191904033591507,0
2022-06-29,rev_20,standardized,60,-1.4802973661668754e-17,1.0,-2.304505590992756,-0.6199583201837287,0.09600523837297523,0.6342867881440306,2.4327928870789988,0
2022-06-30,rev_20,standardized,60,-1.850371707708594e-17,1.0,-2.046650675831414,-0.6727951880084215,-0.03335018780358959,0.8161538367408971,2.658196282608517,0
2022-07-01,rev_20,standardized,60,1.6653345369377347e-17,1.0000000000000002,-2.0651336032287353,-0.754866744449466,0.06696818750217472,0.6983461453643556,2.6325543622883405,0
2022-07-04,rev_20,standardized,60,0.0,0.9999999999999999,-2.501857116805064,-0.6499097989200436,0.09863229358201774,0.6443468739720268,2.6630542927401994,0
2022-07-05,rev_20,standardized,60,1.1102230246251566e-17,1.0,-2.3925482019230895,-0.5757573211448819,0.05316522113984758,0.6081522977968657,2.8241679241172633,0
2022-07-06,rev_20,standardized,60,0.0,1.0,-2.533041776683517,-0.7235957249772893,-0.006144814101134401,0.6904444288539179,2.7531771773184865,0
2022-07-07,rev_20,standardized,60,7.401486830834377e-18,0.9999999999999999,-2.354721346940233,-0.4910489383724488,-0.06251243153740942,0.8354011113948332,3.046695685688474,0
2022-07-08,rev_20,standardized,60,-7.401486830834377e-18,1.0,-1.9647642841673498,-0.7148694985338935,-0.10551838081142764,0.7184941576360017,3.1771614659128824,0
2022-07-11,rev_20,standardized,60,1.4802973661668754e-17,0.9999999999999999,-2.2261561960451424,-0.7106126215399019,-0.16806772180479546,0.6331581737786999,3.3551912764476817,0
2022-07-12,rev_20,standardized,60,-7.401486830834377e-18,0.9999999999999999,-2.7519353687898453,-0.6079773654487577,-0.0640421430604898,0.6725671927831751,2.9126124137610265,0
2022-07-13,rev_20,standardized,60,4.070817756958907e-17,0.9999999999999999,-2.7054218191909416,-0.6417694742214023,-0.09771033650935193,0.7318512669620757,2.660879377195857,0
2022-07-14,rev_20,standardized,60,-2.2204460492503132e-17,1.0,-2.527214778774171,-0.6675227788104233,-0.026838130617096573,0.5414006956652035,2.6131797829435612,0
2022-07-15,rev_20,standardized,60,5.3660779523549233e-17,1.0,-1.7415771028799447,-0.8116192878660801,-0.047673760668302465,0.7208417756366506,2.8651003253966416,0
2022-07-18,rev_20,standardized,60,-4.4408920985006264e-17,1.0,-1.7960370762392703,-0.72956123992868,-0.0635405015906673,0.6188432075207024,2.487330701536025,0
2022-07-19,rev_20,standardized,60,-3.7007434154171884e-18,0.9999999999999999,-2.024210776561339,-0.7825868098873267,-0.16001767019236585,0.609163749487455,2.5036038258439914,0
2022-07-20,rev_20,standardized,60,-1.0177044392397268e-17,1.0,-2.0512241229803805,-0.7730542170548823,-0.09063030475961646,0.6329674903740594,2.6916651604359307,0
2022-07-21,rev_20,standardized,60,-5.551115123125783e-18,1.0,-2.440164214381876,-0.6595299759469674,-0.11104982318837417,0.5969268520210942,2.5952221765085732,0
2022-07-22,rev_20,standardized,60,-4.255854927729767e-17,0.9999999999999999,-2.4854145108886403,-0.6545189293360643,0.1126616310438485,0.5316361546703103,2.3478146546033716,0
2022-07-25,rev_20,standardized,60,-1.6653345369377347e-17,0.9999999999999998,-2.3891909313182333,-0.5995744460858434,-0.04755998454391196,0.6393939006160517,2.305833301108786,0
2022-07-26,rev_20,standardized,60,2.2204460492503132e-17,0.9999999999999999,-2.6646412110665323,-0.6233253027206189,-0.021884027332748933,0.6791297254500248,2.1069082092885543,0
2022-07-27,rev_20,standardized,60,-2.2204460492503132e-17,1.0,-2.601953398993004,-0.5908429665210365,-0.016140736806361397,0.7361522193900667,2.676912608039412,0
2022-07-28,rev_20,standardized,60,1.4802973661668754e-17,0.9999999999999999,-2.6820724455544984,-0.49825982760743803,0.012662183844643625,0.6389437273084636,2.7520174629216503,0
2022-07-29,rev_20,standardized,60,-1.4802973661668754e-17,1.0,-2.8278543462329724,-0.5062230749742631,0.07650645850926809,0.6544587829526353,2.4302082664418516,0
2022-08-01,rev_20,standardized,60,-1.9660199394403813e-18,0.9999999999999999,-2.6464200770994855,-0.47034837386039163,0.062042667640537466,0.7100171532416681,1.9661628698828486,0
2022-08-02,rev_20,standardized,60,1.7115938296304497e-17,1.0,-2.654141679699217,-0.6055927702352828,0.15255473914700562,0.6273108754634464,1.9830621489229645,0
2022-08-03,rev_20,standardized,60,-9.251858538542971e-19,1.0,-2.529511700827855,-0.6407754296719076,0.12266748644983103,0.6445063438648876,1.938801135876824,0
2022-08-04,rev_20,standardized,60,-1.3415194880887308e-17,0.9999999999999999,-2.7348501864603243,-0.5735766391491222,0.01394530921205713,0.5857630394560926,1.930974763048246,0
2022-08-05,rev_20,standardized,60,8.789265611615822e-18,1.0,-2.6802781322358307,-0.45472312218688227,0.06831798353075522,0.8850836136033653,1.8392767337886482,0
2022-08-08,rev_20,standardized,60,-2.7755575615628915e-18,1.0,-2.733808801258841,-0.6617567671710003,0.09744603290889271,0.6904024317432005,2.0907380078638003,0
2022-08-09,rev_20,standardized,60,-3.14563190310461e-17,0.9999999999999998,-2.6646898126392577,-0.561295621749059,0.076591651970911,0.7486856612964561,1.9046078360580685,0
2022-08-10,rev_20,standardized,60,1.1564823173178714e-17,1.0,-2.3850835749122825,-0.7539624004516188,0.10229612434826568,0.7457706545747463,1.8894019646737008,0
2022-08-11,rev_20,standardized,60,-2.7755575615628915e-18,0.9999999999999999,-2.40258396136551,-0.6633092067097502,0.13319305739501047,0.7243768249931095,1.9254927586445787,0
2022-08-12,rev_20,standardized,60,7.401486830834377e-18,0.9999999999999999,-2.5545852917885687,-0.6875881092543012,0.09155746470946269,0.6483071212168091,1.9014754425258154,0
2022-08-15,rev_20,standardized,60,5.181040781584064e-17,1.0,-2.606461488724076,-0.7010151584033233,-0.0750001123526147,0.7736505926048118,2.041843816230764,0
2022-08-16,rev_20,standardized,60,-5.3660779523549233e-17,1.0,-2.423044786404871,-0.6744546716310786,0.012787433687376457,0.7733081895421366,2.055841225859999,0
2022-08-17,rev_20,standardized,60,5.551115123125783e-18,1.0,-2.6614461323500977,-0.6509068276752796,0.006573777398386979,0.6521865266148676,1.8350433461711284,0
2022-08-18,rev_20,standardized,60,-3.561965537339044e-17,0.9999999999999999,-2.4308597147221476,-0.6343061895374039,0.09975681971254116,0.7382439922528824,1.9293985047130717,0
2022-08-19,rev_20,standardized,60,9.714451465470119e-18,0.9999999999999999,-2.5017896360392817,-0.6462779972962593,-0.015444769647603742,0.8256890702872927,1.908154432372279,0
2022-08-22,rev_20,standardized,60,2.312964634635743e-17,1.0,-2.0887293492325414,-0.897236525042332,0.013117634162893767,0.7605576811154404,2.129696330386141,0
2022-08-23,rev_20,standardized,60,1.6653345369377347e-17,0.9999999999999999,-2.4664781631286505,-0.7433665359070385,-0.07538301545232322,0.6994382911290654,1.8967174971682004,0
2022-08-24,rev_20,standardized,60,-1.8503717077085942e-18,0.9999999999999999,-2.5315533682187716,-0.7328961485673544,0.01054927801260984,0.7669064283287105,1.6970361517482917,0
2022-08-25,rev_20,standardized,60,-3.23815048849004e-18,0.9999999999999999,-2.434869836372214,-0.742217413651654,-0.046314364382484666,0.7519530501005436,1.5288630030163175,0
2022-08-26,rev_20,standardized,60,-2.960594732333751e-17,1.0,-2.614912378152928,-0.7581553692181846,0.08494184351807979,0.9080605130906626,1.5779456373059035,0
2022-08-29,rev_20,standardized,60,4.654841327204432e-18,1.0,-2.5662596927971317,-0.6671231204050636,0.1709932630339116,0.8204481232126426,1.8421079343590574,0
2022-08-30,rev_20,standardized,60,-2.4054832200211726e-17,0.9999999999999999,-2.688507136630701,-0.7214111441903754,0.08561427211412753,0.8674480589286958,1.5874441582927932,0
2022-08-31,rev_20,standardized,60,5.551115123125783e-18,1.0000000000000002,-2.5778783599155912,-0.6367425659440966,0.017369488155573848,0.7734407100884446,1.838298524271684,0
2022-09-01,rev_20,standardized,60,5.551115123125783e-18,1.0,-2.561019142740884,-0.5332739779497406,-0.1151775922455463,0.7555166912702775,1.922243067918189,0
2022-09-02,rev_20,standardized,60,-2.7755575615628914e-17,1.0,-2.2773556314378633,-0.6590663429149006,-0.0055823685311513545,0.7176406103475973,2.012510332427915,0
2022-09-05,rev_20,standardized,60,-2.960594732333751e-17,1.0,-2.102739098314281,-0.8781489310754351,0.013533930356404815,0.8871540816794807,2.1150123990903404,0
2022-09-06,rev_20,standardized,60,3.700743415417188e-17,1.0,-1.9361624805284128,-0.8437317885444222,-0.02647059195677138,0.7465507994612262,1.928827396536903,0
2022-09-07,rev_20,standardized,60,-2.2204460492503132e-17,0.9999999999999999,-1.8296341416357236,-0.7683255444576252,-0.021696611766794355,0.8970090168485207,2.2108942259033193,0
2022-09-08,rev_20,standardized,60,-3.700743415417188e-17,0.9999999999999999,-1.9194272048130667,-0.9217708644136248,0.08418913595907956,0.8930162442478949,2.0163405167749935,0
2022-09-09,rev_20,standardized,60,3.8857805861880476e-17,1.0,-2.0433854019638877,-0.8187693566337685,0.17692564613786324,0.8027187623260821,1.594357072815967,0
2022-01-03,turnover_chg_20,raw,0,,,,,,,,0
2022-01-04,turnover_chg_20,raw,0,,,,,,,,0
2022-01-05,turnover_chg_20,raw,0,,,,,,,,0
2022-01-06,turnover_chg_20,raw,0,,,,,,,,0
2022-01-07,turnover_chg_20,raw,0,,,,,,,,0
2022-01-10,turnover_chg_20,raw,0,,,,,,,,0
2022-01-11,turnover_chg_20,raw,0,,,,,,,,0
2022-01-12,turnover_chg_20,raw,0,,,,,,,,0
2022-01-13,turnover_chg_20,raw,0,,,,,,,,0
2022-01-14,turnover_chg_20,raw,0,,,,,,,,0
2022-01-17,turnover_chg_20,raw,0,,,,,,,,0
2022-01-18,turnover_chg_20,raw,0,,,,,,,,0
2022-01-19,turnover_chg_20,raw,0,,,,,,,,0
2022-01-20,turnover_chg_20,raw,0,,,,,,,,0
2022-01-21,turnover_chg_20,raw,0,,,,,,,,0
2022-01-24,turnover_chg_20,raw,0,,,,,,,,0
2022-01-25,turnover_chg_20,raw,0,,,,,,,,0
2022-01-26,turnover_chg_20,raw,0,,,,,,,,0
2022-01-27,turnover_chg_20,raw,0,,,,,,,,0
2022-01-28,turnover_chg_20,raw,0,,,,,,,,0
2022-01-31,turnover_chg_20,raw,0,,,,,,,,0
2022-02-01,turnover_chg_20,raw,0,,,,,,,,0
2022-02-02,turnover_chg_20,raw,0,,,,,,,,0
2022-02-03,turnover_chg_20,raw,0,,,,,,,,0
2022-02-04,turnover_chg_20,raw,0,,,,,,,,0
2022-02-07,turnover_chg_20,raw,0,,,,,,,,0
2022-02-08,turnover_chg_20,raw,0,,,,,,,,0
2022-02-09,turnover_chg_20,raw,0,,,,,,,,0
2022-02-10,turnover_chg_20,raw,0,,,,,,,,0
2022-02-11,turnover_chg_20,raw,60,0.07812481040661921,0.19784927722163742,-0.31383527970862934,-0.08208368095007207,0.038914046958877346,0.19469183062479745,0.5844138360371516,0
2022-02-14,turnover_chg_20,raw,60,0.08023359684056769,0.1835843452693838,-0.2575963992381072,-0.0331431722253448,0.059638969911066875,0.19936539293234024,0.5598782893548511,0
2022-02-15,turnover_chg_20,raw,60,0.07346103945225632,0.16482195241209,-0.2488163815627693,-0.033534756074927535,0.07138950572681957,0.16632799329861003,0.5073640595686126,0
2022-02-16,turnover_chg_20,raw,60,0.06678805315772417,0.1659692200495793,-0.283198059112854,-0.05335857370767352,0.04855955317453142,0.20277704457733176,0.5003955746366184,0
2022-02-17,turnover_chg_20,raw,60,0.0749561879626662,0.17154938033020903,-0.2338881615231021,-0.05487360718157633,0.04856051700654507,0.16559392809316853,0.5360706123090833,0
2022-02-18,turnover_chg_20,raw,60,0.06200391885598113,0.16195661367176956,-0.255363762021825,-0.037555423423566936,0.0669333862319903,0.1670578719982792,0.45757392695198673,0
2022-02-21,turnover_chg_20,raw,60,0.055546767796433576,0.1742223412669022,-0.27309118684186207,-0.06123062892967454,0.03650812360396116,0.15005105991971407,0.5355907082830593,0
2022-02-22,turnover_chg_20,raw,60,0.04406680884631644,0.1785367379390662,-0.29701904541368274,-0.06818202342170365,0.019363398230500706,0.13126092915502174,0.5297935864288741,0
2022-02-23,turnover_chg_20,raw,60,0.038111514945682955,0.16603879834701754,-0.2710484882065748,-0.07000750868374284,0.008460948506272103,0.13299779214513896,0.44513767368486157,0
2022-02-24,turnover_chg_20,raw,60,0.03498130764840319,0.1717104091500398,-0.21984619191827737,-0.10668231122546804,0.01906421558408178,0.12491129389749428,0.466846797743975,0
2022-02-25,turnover_chg_20,raw,60,0.023048642452072735,0.1727021828982753,-0.23739170396583453,-0.09987341750493284,-0.01760254681728518,0.1125068260769998,0.4916338704407397,0
2022-02-28,turnover_chg_20,raw,60,0.036839251575822615,0.16630925059357896,-0.2478829867410537,-0.08403754167243835,0.03247989268798246,0.09193179662938422,0.5118092964545633,0
2022-03-01,turnover_chg_20,raw,60,0.02238526092976103,0.17031931262416133,-0.25404748967004165,-0.09708245790031514,0.012565248743386714,0.11072239728172861,0.45941843259437287,0
2022-03-02,turnover_chg_20,raw,60,0.010524899699171992,0.1668201150332261,-0.27763323606709855,-0.11384140251648728,0.008865678359779583,0.13875305320069325,0.4149075957452264,0
2022-03-03,turnover_chg_20,raw,60,0.009035657321480888,0.17590541641313082,-0.328522905913917,-0.12656241076416605,-0.0056064521698201975,0.13373585155611917,0.47534643305769353,0
2022-03-04,turnover_chg_20,raw,60,0.020340548314605574,0.16803725295376715,-0.29495554742996155,-0.1319985910489205,0.02808885883659351,0.14017995510647968,0.41038682008014127,0
2022-03-07,turnover_chg_20,raw,60,0.02314877788237819,0.17164842925749335,-0.3328652055773852,-0.09825463984084176,0.025475971549145382,0.16988938520211638,0.3546653722879629,0
2022-03-08,turnover_chg_20,raw,60,0.010445630831534174,0.16814456756105625,-0.2849116685514794,-0.11632201055008887,0.021192907025654018,0.10672126850986485,0.3982480488255957,0
2022-03-09,turnover_chg_20,raw,60,0.0066561462853419445,0.17149791980570597,-0.37352938905279476,-0.12386161070567159,0.025584534982669216,0.1194331286331679,0.32428356934108504,0
2022-03-10,turnover_chg_20,raw,60,-0.0006603816141195466,0.17248557832882624,-0.364780319496109,-0.1338125511665737,0.011150444260034642,0.14184586035189506,0.35114165701749744,0
2022-03-11,turnover_chg_20,raw,60,-0.002481337512447377,0.1736437702087893,-0.33386025681922404,-0.11901721351354339,0.015122847749753698,0.10810786775073111,0.3972020403927703,0
2022-03-14,turnover_chg_20,raw,60,-0.0036236326383919716,0.18087286370531164,-0.36548278861459216,-0.13555493318483622,0.00666187033672061,0.11142307959599673,0.40625752658838077,0
2022-03-15,turnover_chg_20,raw,60,-0.009623060035316117,0.16328518930002398,-0.4207718933129474,-0.11883931747979867,-0.015330965841815147,0.08601447924816191,0.4909760981361315,0
2022-03-16,turnover_chg_20,raw,60,-0.011398734807606793,0.1681696856214122,-0.39998831998818063,-0.10929229557737408,-0.021698570483373425,0.07361381380231752,0.5527651003064722,0
2022-03-17,turnover_chg_20,raw,60,-0.02997145724152759,0.1724696329854391,-0.4113478856477426,-0.13351670548003428,-0.04492906179963896,0.03913557157292702,0.5504540435323537,0
2022-03-18,turnover_chg_20,raw,60,-0.02763952893883039,0.1703019456431751,-0.4445256949842078,-0.12272663576923437,-0.03282915438158901,0.055979900307040364,0.5933843391956204,0
2022-03-21,turnover_chg_20,raw,60,-0.02787297336819586,0.1783969205132253,-0.4262790072714373,-0.13020664191514106,-0.049936409057361186,0.06876417718283728,0.5619916785705683,0
2022-03-22,turnover_chg_20,raw,60,-0.020515239847410698,0.17473300873268144,-0.3736864093127229,-0.12370002947489611,-0.04944982994472841,0.06942591299850198,0.5663396132124061,0
2022-03-23,turnover_chg_20,raw,60,-0.010487061294233293,0.16010200511287778,-0.3291654140573059,-0.10696931379847016,-0.04527444280445653,0.08144213097181613,0.6725443662934052,0
2022-03-24,turnover_chg_20,raw,60,-0.011630969098709651,0.16540897143861064,-0.2943906201957608,-0.13250659275891766,-0.034211865740670144,0.0591839882398017,0.578923812328419,0
2022-03-25,turnover_chg_20,raw,60,-0.008747865835972814,0.17325915324733834,-0.3228794883503583,-0.11161842425832488,-0.058749226856048775,0.07980548515316288,0.6406587453020811,0
2022-03-28,turnover_chg_20,raw,60,-0.026429917812362137,0.14939769057042573,-0.33084803257183204,-0.14086884267693825,-0.05450379628331403,0.07925433195376719,0.46880547483451496,0
2022-03-29,turnover_chg_20,raw,60,-0.026053248847391623,0.1538331908739679,-0.32236340192801405,-0.14420547918229656,-0.05211195479780806,0.07203721276005298,0.39294574945786565,0
2022-03-30,turnover_chg_20,raw,60,-0.018955962804253757,0.16616502153032864,-0.34445232583286434,-0.11973693431355903,-0.053398898333967326,0.0599617535985959,0.45886586711544064,0
2022-03-31,turnover_chg_20,raw,60,-0.012615982938709115,0.16708498803800756,-0.3139995056143915,-0.11278314041839546,-0.04944351960952997,0.06873142124020049,0.4708223388501034,0
2022-04-01,turnover_chg_20,raw,60,-0.017893811957403725,0.15498868287132794,-0.3150361599418592,-0.11959301838844863,-0.0472200986655783,0.0814586775086571,0.3833631808407154,0
2022-04-04,turnover_chg_20,raw,60,-0.019741714026140268,0.1383885940623252,-0.2607237973718408,-0.1153384646141018,-0.03223271261425603,0.07943166978764882,0.2842061803183691,0
2022-04-05,turnover_chg_20,raw,60,-0.012820066268928431,0.14477839751201477,-0.33505080196748915,-0.1046301609919349,-0.03387024324482718,0.0970308587424934,0.2729669323991919,0
2022-04-06,turnover_chg_20,raw,60,-0.015203890374127109,0.14763636676259898,-0.30138935187458205,-0.11154943016300761,-0.02879270021510033,0.07246772994920464,0.41352809389460266,0
2022-04-07,turnover_chg_20,raw,60,-0.014816475189348371,0.16001133122580435,-0.3142982728192262,-0.12827037885229056,-0.034688076253576616,0.0793706802387924,0.4163398772304119,0
2022-04-08,turnover_chg_20,raw,60,-0.005469587901296299,0.16747458187500655,-0.3394860787550308,-0.13228444003635997,-0.005381402707437921,0.11953360272373248,0.3377344600017165,0
2022-04-11,turnover_chg_20,raw,60,-0.007151861557731785,0.1717209395047815,-0.3988478959769117,-0.10931978466253728,-0.02428416616304241,0.07243149884627531,0.4980325974662374,0
2022-04-12,turnover_chg_20,raw,60,0.001674218044615805,0.15984839806466056,-0.33446130785747885,-0.0816275073596055,0.025607908143614688,0.08214918177289371,0.6096588827953138,0
2022-04-13,turnover_chg_20,raw,60,0.011186539139690947,0.16857313977002888,-0.29881242023924526,-0.09560458640913042,-0.005326093473573712,0.12227840286461283,0.6431213758464127,0
2022-04-14,turnover_chg_20,raw,60,0.031130333734682266,0.1734800327321374,-0.28320459432244316,-0.06717642114534197,0.015540627580599709,0.11709731511033722,0.7196292859847266,0
2022-04-15,turnover_chg_20,raw,60,0.043411246356213816,0.17014866902749834,-0.27453037036364114,-0.08497754107142089,0.032835179332264874,0.13890212532881546,0.5364443608446063,0
2022-04-18,turnover_chg_20,raw,60,0.052081378480842024,0.16624875736624184,-0.24998250883788653,-0.052360109633655505,0.06550441105324933,0.11650766944000052,0.5726136564425619,0
2022-04-19,turnover_chg_20,raw,60,0.04830316680163231,0.15670035631997578,-0.19198325296513918,-0.08277390516320579,0.02079644164707961,0.14792043422131068,0.5063949605628255,0
2022-04-20,turnover_chg_20,raw,60,0.03620383506011217,0.14941851106329287,-0.21575449359579735,-0.07084584694920423,-0.008624111489948516,0.1388251795358239,0.5683931164295504,0
2022-04-21,turnover_chg_20,raw,60,0.047702555995983074,0.15103719524683154,-0.2328002675006241,-0.0656353589181155,0.023860530140415448,0.15962547174534986,0.3984956466375733,0
2022-04-22,turnover_chg_20,raw,60,0.05767417429590511,0.16381177544784234,-0.2638803471494312,-0.05213247194151588,0.027772087537169754,0.17800821532446354,0.5479207861355819,0
2022-04-25,turnover_chg_20,raw,60,0.05794157728450707,0.16519969888360903,-0.25934680624515105,-0.07225426326743983,0.04565045067430418,0.14740492626530693,0.48930293757124743,0
2022-04-26,turnover_chg_20,raw,60,0.06658926625566707,0.17215521418936616,-0.300849632969618,-0.04842954683552986,0.04519216161615269,0.19791134053899212,0.6008476336814352,0
2022-04-27,turnover_chg_20,raw,60,0.06888335635512371,0.17572896257245618,-0.39383796653717174,-0.05926633164949935,0.0558223429911987,0.15243783536642963,0.5754157347998832,0
2022-04-28,turnover_chg_20,raw,60,0.05446465466556872,0.16675975585873376,-0.3761695055878468,-0.06516228633300125,0.0454564131383568,0.1861044687636189,0.46950388805115106,0
2022-04-29,turnover_chg_20,raw,60,0.04837398606022261,0.17375634140210938,-0.33348946944501867,-0.08207682864050453,0.04778955069832724,0.14724104378607372,0.4464341305685391,0
2022-05-02,turnover_chg_20,raw,60,0.04348573191249134,0.17000534706762802,-0.36726291357686514,-0.06037520643501523,0.059982744043416414,0.15124621982030811,0.4258395940098545,0
2022-05-03,turnover_chg_20,raw,60,0.04183025269262684,0.1715503896086518,-0.36174781393793987,-0.05365301982085052,0.054055112843042874,0.15173801826716854,0.4753167494872568,0
2022-05-04,turnover_chg_20,raw,60,0.04850113702878813,0.17273286207047595,-0.36623387180562583,-0.05000200900313084,0.05225986622908618,0.14093919011414824,0.49186366309098384,0
2022-05-05,turnover_chg_20,raw,60,0.059804699567320534,0.1806237187984611,-0.3381731878453843,-0.04929887704189426,0.05370048380645365,0.18766502386677375,0.5730542376407046,0
2022-05-06,turnover_chg_20,raw,60,0.04892422955428624,0.18494852039387402,-0.37480430934727804,-0.050182071754391655,0.03115484920824929,0.15359281492029292,0.5300632403440042,0
2022-05-09,turnover_chg_20,raw,60,0.048908212049847175,0.1827334282299389,-0.3581091959640297,-0.05914975982904755,0.013488124131797008,0.14532639844891626,0.6282507030634561,0
